1,"Bulbasaur (妙蛙种子)","Grass","Poison",45,49,49,65,65,45,318,"Overgrow (茂盛)","","Chlorophyll (叶绿素)","",
2,"Ivysaur (妙蛙草)","Grass","Poison",60,62,63,80,80,60,405,"Overgrow (茂盛)","","Chlorophyll (叶绿素)","",
3,"Venusaur (妙蛙花)","Grass","Poison",80,82,83,100,100,80,525,"Overgrow (茂盛)","","Chlorophyll (叶绿素)","",
3,"Venusaur-Mega","Grass","Poison",80,100,123,122,120,80,625,"Thick Fat (厚脂肪)","","","",
4,"Charmander (小火龙)","Fire","",39,52,43,60,50,65,309,"Blaze (猛火)","","Solar Power (太阳之力)","",
5,"Charmeleon (火恐龙)","Fire","",58,64,58,80,65,80,405,"Blaze (猛火)","","Solar Power (太阳之力)","",
6,"Charizard (喷火龙)","Fire","Flying",78,84,78,109,85,100,534,"Blaze (猛火)","","Solar Power (太阳之力)","",
6,"Charizard-Mega-X","Fire","Dragon",78,130,111,130,85,100,634,"Tough Claws (硬爪)","","","",
6,"Charizard-Mega-Y","Fire","Flying",78,104,78,159,115,100,634,"Drought (日照)","","","",
7,"Squirtle (杰尼龟)","Water","",44,48,65,50,64,43,314,"Torrent (激流)","","Rain Dish (雨盘)","",
8,"Wartortle (卡咪龟)","Water","",59,63,80,65,80,58,405,"Torrent (激流)","","Rain Dish (雨盘)","",
9,"Blastoise (水箭龟)","Water","",79,83,100,85,105,78,530,"Torrent (激流)","","Rain Dish (雨盘)","",
9,"Blastoise-Mega","Water","",79,103,120,135,115,78,630,"Mega Launcher (超级发射器)","","","",
10,"Caterpie (绿毛虫)","Bug","",45,30,35,20,20,45,195,"Shield Dust (鳞粉)","","Run Away (逃跑)","",
11,"Metapod (铁甲蛹)","Bug","",50,20,55,25,25,30,205,"Shed Skin (蜕皮)","","","",
12,"Butterfree (巴大蝶)","Bug","Flying",60,45,50,90,80,70,395,"Compound Eyes (复眼)","","Tinted Lens (有色眼镜)","",
13,"Weedle (独角虫)","Bug","Poison",40,35,30,20,20,50,195,"Shield Dust (鳞粉)","","Run Away (逃跑)","",
14,"Kakuna (铁壳蛹)","Bug","Poison",45,25,50,25,25,35,205,"Shed Skin (蜕皮)","","","",
15,"Beedrill (大针蜂)","Bug","Poison",65,90,40,45,80,75,395,"Swarm (虫之预感)","","Sniper (狙击手)","",
15,"Beedrill-Mega","Bug","Poison",65,150,40,15,80,145,495,"Adaptability (适应力)","","","",
16,"Pidgey (波波)","Normal","Flying",40,45,40,35,35,56,251,"Keen Eye (锐利目光)","Tangled Feet (蹒跚)","Big Pecks (健壮胸肌)","",
17,"Pidgeotto (比比鸟)","Normal","Flying",63,60,55,50,50,71,349,"Keen Eye (锐利目光)","Tangled Feet (蹒跚)","Big Pecks (健壮胸肌)","",
18,"Pidgeot (大比鸟)","Normal","Flying",83,80,75,70,70,101,479,"Keen Eye (锐利目光)","Tangled Feet (蹒跚)","Big Pecks (健壮胸肌)","",
18,"Pidgeot-Mega","Normal","Flying",83,80,80,135,80,121,579,"No Guard (无防守)","","","",
19,"Rattata (小拉达)","Normal","",30,56,35,25,35,72,253,"Run Away (逃跑)","Guts (毅力)","Hustle (活力)","",
19,"Rattata-Alola","Dark","Normal",30,56,35,25,35,72,253,"Gluttony (贪吃鬼)","Hustle (活力)","Thick Fat (厚脂肪)","",
20,"Raticate (拉达)","Normal","",55,81,60,50,70,97,413,"Run Away (逃跑)","Guts (毅力)","Hustle (活力)","",
20,"Raticate-Alola","Dark","Normal",75,71,70,40,80,77,413,"Gluttony (贪吃鬼)","Hustle (活力)","Thick Fat (厚脂肪)","",
20,"Raticate-Alola-Totem","Dark","Normal",75,71,70,40,80,77,413,"Thick Fat (厚脂肪)","","","",
21,"Spearow (烈雀)","Normal","Flying",40,60,30,31,31,70,262,"Keen Eye (锐利目光)","","Sniper (狙击手)","",
22,"Fearow (大嘴雀)","Normal","Flying",65,90,65,61,61,100,442,"Keen Eye (锐利目光)","","Sniper (狙击手)","",
23,"Ekans (阿柏蛇)","Poison","",35,60,44,40,54,55,288,"Intimidate (威吓)","Shed Skin (蜕皮)","Unnerve (紧张感)","",
24,"Arbok (阿柏怪)","Poison","",60,95,69,65,79,80,448,"Intimidate (威吓)","Shed Skin (蜕皮)","Unnerve (紧张感)","",
25,"Pikachu (皮卡丘)","Electric","",35,55,40,50,50,90,320,"Static (静电)","","Lightning Rod (避雷针)","",
25,"Pikachu-Original","Electric","",35,55,40,50,50,90,320,"Static (静电)","","","",
25,"Pikachu-Hoenn","Electric","",35,55,40,50,50,90,320,"Static (静电)","","","",
25,"Pikachu-Sinnoh","Electric","",35,55,40,50,50,90,320,"Static (静电)","","","",
25,"Pikachu-Unova","Electric","",35,55,40,50,50,90,320,"Static (静电)","","","",
25,"Pikachu-Kalos","Electric","",35,55,40,50,50,90,320,"Static (静电)","","","",
25,"Pikachu-Alola","Electric","",35,55,40,50,50,90,320,"Static (静电)","","","",
25,"Pikachu-Partner","Electric","",35,55,40,50,50,90,320,"Static (静电)","","","",
26,"Raichu (雷丘)","Electric","",60,90,55,90,80,110,485,"Static (静电)","","Lightning Rod (避雷针)","",
26,"Raichu-Alola","Electric","Psychic",60,85,50,95,85,110,485,"Surge Surfer (冲浪之尾)","","","",
27,"Sandshrew (穿山鼠)","Ground","",50,75,85,20,30,40,300,"Sand Veil (沙隐)","","Sand Rush (拨沙)","",
27,"Sandshrew-Alola","Ice","Steel",50,75,90,10,35,40,300,"Snow Cloak (雪隐)","","Slush Rush (拨雪)","",
28,"Sandslash (穿山王)","Ground","",75,100,110,45,55,65,450,"Sand Veil (沙隐)","","Sand Rush (拨沙)","",
28,"Sandslash-Alola","Ice","Steel",75,100,120,25,65,65,450,"Snow Cloak (雪隐)","","Slush Rush (拨雪)","",
29,"Nidoran-F (尼多兰)","Poison","",55,47,52,40,40,41,275,"Poison Point (毒刺)","Rivalry (斗争心)","Hustle (活力)","",
30,"Nidorina (尼多娜)","Poison","",70,62,67,55,55,56,365,"Poison Point (毒刺)","Rivalry (斗争心)","Hustle (活力)","",
31,"Nidoqueen (尼多后)","Poison","Ground",90,92,87,75,85,76,505,"Poison Point (毒刺)","Rivalry (斗争心)","Sheer Force (强行)","",
32,"Nidoran-M (尼多朗)","Poison","",46,57,40,40,40,50,273,"Poison Point (毒刺)","Rivalry (斗争心)","Hustle (活力)","",
33,"Nidorino (尼多力诺)","Poison","",61,72,57,55,55,65,365,"Poison Point (毒刺)","Rivalry (斗争心)","Hustle (活力)","",
34,"Nidoking (尼多王)","Poison","Ground",81,102,77,85,75,85,505,"Poison Point (毒刺)","Rivalry (斗争心)","Sheer Force (强行)","",
35,"Clefairy (皮皮)","Fairy","",70,45,48,60,65,35,323,"Cute Charm (迷人之躯)","Magic Guard (魔法防守)","Friend Guard (友情防守)","",
36,"Clefable (皮可西)","Fairy","",95,70,73,95,90,60,483,"Cute Charm (迷人之躯)","Magic Guard (魔法防守)","Unaware (纯朴)","",
37,"Vulpix (六尾)","Fire","",38,41,40,50,65,65,299,"Flash Fire (引火)","","Drought (日照)","",
37,"Vulpix-Alola","Ice","",38,41,40,50,65,65,299,"Snow Cloak (雪隐)","","Snow Warning (降雪)","",
38,"Ninetales (九尾)","Fire","",73,76,75,81,100,100,505,"Flash Fire (引火)","","Drought (日照)","",
38,"Ninetales-Alola","Ice","Fairy",73,67,75,81,100,109,505,"Snow Cloak (雪隐)","","Snow Warning (降雪)","",
39,"Jigglypuff (胖丁)","Normal","Fairy",115,45,20,45,25,20,270,"Cute Charm (迷人之躯)","Competitive (好胜)","Friend Guard (友情防守)","",
40,"Wigglytuff (胖可丁)","Normal","Fairy",140,70,45,85,50,45,435,"Cute Charm (迷人之躯)","Competitive (好胜)","Frisk (察觉)","",
41,"Zubat (超音蝠)","Poison","Flying",40,45,35,30,40,55,245,"Inner Focus (精神力)","","Infiltrator (穿透)","",
42,"Golbat (大嘴蝠)","Poison","Flying",75,80,70,65,75,90,455,"Inner Focus (精神力)","","Infiltrator (穿透)","",
43,"Oddish (走路草)","Grass","Poison",45,50,55,75,65,30,320,"Chlorophyll (叶绿素)","","Run Away (逃跑)","",
44,"Gloom (臭臭花)","Grass","Poison",60,65,70,85,75,40,395,"Chlorophyll (叶绿素)","","Stench (恶臭)","",
45,"Vileplume (霸王花)","Grass","Poison",75,80,85,110,90,50,490,"Chlorophyll (叶绿素)","","Effect Spore (孢子)","",
46,"Paras (派拉斯)","Bug","Grass",35,70,55,45,55,25,285,"Effect Spore (孢子)","Dry Skin (干燥皮肤)","Damp (湿气)","",
47,"Parasect (派拉斯特)","Bug","Grass",60,95,80,60,80,30,405,"Effect Spore (孢子)","Dry Skin (干燥皮肤)","Damp (湿气)","",
